1.000000	976.729804	972.613175	5.557526
2.000000	526.683309	1044.056437	5.856808
3.000000	370.188558	1097.233988	6.097489
4.000000	288.136374	1135.609358	6.168274
5.000000	241.202575	1185.196197	6.320825
6.000000	208.871200	1227.546092	6.860821
7.000000	185.774276	1269.592924	7.007391
8.000000	170.438344	1328.397888	7.811467
